"Date","Price","Open","High","Low","Vol.","Change %"
"11/06/2020","138.28","137.99","138.29","137.79","3.28K","0.69%"
"10/06/2020","137.33","136.62","137.47","136.62","3.17K","0.50%"
"09/06/2020","136.65","136.79","136.86","136.50","2.88K","0.13%"
"08/06/2020","136.47","136.43","136.62","136.31","0.65K","0.18%"
"05/06/2020","136.23","136.51","136.73","136.14","2.90K","-0.42%"
"04/06/2020","136.81","137.25","137.41","136.74","2.86K","-0.24%"
"03/06/2020","137.14","137.65","137.66","137.15","2.39K","-0.54%"
"02/06/2020","137.88","138.04","138.15","137.78","4.96K","0.06%"
"01/06/2020","137.80","138.21","138.28","137.70","4.87K","-0.43%"
"29/05/2020","138.40","138.33","138.50","138.20","8.70K","0.19%"
"28/05/2020","138.14","138.20","138.35","137.99","27.67K","-0.14%"
"27/05/2020","138.33","138.18","138.36","137.80","276.96K","0.24%"
"26/05/2020","138.00","138.14","138.44","137.92","488.46K","-0.37%"
"22/05/2020","138.51","138.63","138.99","138.28","357.35K","0.03%"
"21/05/2020","138.47","138.08","138.57","137.96","312.29K","0.59%"
"20/05/2020","137.66","137.64","137.94","137.58","255.76K","0.07%"
"19/05/2020","137.56","137.39","137.81","136.94","342.74K","0.06%"
"18/05/2020","137.48","137.71","138.13","137.37","144.01K","-0.25%"
"15/05/2020","137.82","138.17","138.40","137.68","130.59K","-0.10%"
"14/05/2020","137.96","138.27","138.37","137.80","236.48K","0.05%"
"13/05/2020","137.89","137.80","138.08","137.70","246.15K","0.23%"
"12/05/2020","137.57","137.05","137.68","137.04","307.31K","0.15%"
"11/05/2020","137.36","137.50","137.59","137.18","147.84K","-0.24%"
"07/05/2020","137.69","137.40","137.88","137.24","217.00K","-0.01%"
"06/05/2020","137.71","137.89","138.00","137.54","267.71K","-0.27%"
"05/05/2020","138.08","137.50","138.17","137.49","245.06K","0.25%"
"04/05/2020","137.74","137.46","137.86","137.45","116.48K","0.28%"
"01/05/2020","137.35","137.64","137.86","137.24","98.50K","-0.25%"
"30/04/2020","137.70","137.17","137.88","136.95","229.73K","0.44%"
"29/04/2020","137.10","137.15","137.33","136.98","206.92K","0.05%"
"28/04/2020","137.03","136.93","137.15","136.77","177.17K","0.16%"
"27/04/2020","136.81","136.97","137.13","136.74","83.62K","-0.18%"
"24/04/2020","137.06","137.31","137.45","136.84","115.38K","0.02%"
"23/04/2020","137.03","136.00","137.17","135.93","194.74K","0.23%"
"22/04/2020","136.72","136.75","136.90","136.50","193.91K","-0.19%"
"21/04/2020","136.98","136.65","137.07","136.52","229.64K","0.31%"
"20/04/2020","136.56","136.81","136.91","136.42","98.50K","-0.28%"
"17/04/2020","136.94","136.71","137.13","136.70","103.19K","0.01%"
"16/04/2020","136.93","136.69","137.09","136.69","236.63K","-0.04%"
"15/04/2020","136.99","136.81","137.00","136.63","252.06K","0.34%"
"14/04/2020","136.52","136.74","136.94","136.38","159.55K","-0.13%"
"09/04/2020","136.70","136.01","136.93","135.93","174.57K","0.59%"
